Year,Date,Load
2023,06-Oct 4pm,202000.95
2023,06-Oct 5pm,195923
2023,06-Oct 6pm,197478.52
2023,06-Oct 7pm,199491.02
2023,06-Oct 8pm,195357.27
2023,06-Oct 9pm,191858.18
2023,06-Oct 10pm,190222.23
2023,06-Oct 11pm,188765.37
2023,07-Oct 12am,186349.92
2023,07-Oct 1am,182423.01
2023,07-Oct 2am,179665.47
2023,07-Oct 3am,177603.89
2023,07-Oct 4am,177908.82
2023,07-Oct 5am,181947.64
2023,07-Oct 6am,188900.97
2023,07-Oct 7am,192977.23
2023,07-Oct 8am,193674.9
2023,07-Oct 9am,202472.61
2023,07-Oct 10am,208719.07
2023,07-Oct 11am,209652.81
2023,07-Oct 12pm,208902.53
2023,07-Oct 1pm,207695.88
2023,07-Oct 2pm,208768.4
2023,07-Oct 3pm,206533.03
2023,07-Oct 4pm,200401.08
2023,07-Oct 5pm,193015.84
2023,07-Oct 6pm,196329.31
2023,07-Oct 7pm,199270.51
2023,07-Oct 8pm,194804.36
2023,07-Oct 9pm,192140.05
2023,07-Oct 10pm,189976.92
2023,07-Oct 11pm,187568.93
2023,08-Oct 12am,185851.93
2023,08-Oct 1am,183377.92
2023,08-Oct 2am,180832.73
2023,08-Oct 3am,178775.1
2023,08-Oct 4am,179171.91
2023,08-Oct 5am,181258.08
2023,08-Oct 6am,186745.38
2023,08-Oct 7am,190222.67
2023,08-Oct 8am,193386.29
2023,08-Oct 9am,201809.93
2023,08-Oct 10am,207445.57
2023,08-Oct 11am,208166.8
2023,08-Oct 12pm,208148.02
2023,08-Oct 1pm,206575.08
2023,08-Oct 2pm,205892.08
2023,08-Oct 3pm,202051.91
2023,08-Oct 4pm,196973.49
2023,08-Oct 5pm,189195.01
2023,08-Oct 6pm,190197.48
2023,08-Oct 7pm,193810.32
2023,08-Oct 8pm,191216.69
2023,08-Oct 9pm,189386.37
2023,08-Oct 10pm,190390.56
2023,08-Oct 11pm,189229.27
2023,09-Oct 12am,184852.23
2023,09-Oct 1am,181941.46
2023,09-Oct 2am,179955.91
2023,09-Oct 3am,178576.98
2023,09-Oct 4am,178833.02
2023,09-Oct 5am,182074.67
2023,09-Oct 6am,190534.12
2023,09-Oct 7am,195712.59
2023,09-Oct 8am,199884.41
2023,09-Oct 9am,208118.56
2023,09-Oct 10am,214332.64
2023,09-Oct 11am,217119.95
2023,09-Oct 12pm,217926.45
2023,09-Oct 1pm,215430.54
2023,09-Oct 2pm,215217.27
2023,09-Oct 3pm,212254.61
2023,09-Oct 4pm,205884.54
2023,09-Oct 5pm,197483.26
2023,09-Oct 6pm,199493.7
2023,09-Oct 7pm,201255.48
2023,09-Oct 8pm,197067.52
2023,09-Oct 9pm,194265.57
2023,09-Oct 10pm,193060.07
2023,09-Oct 11pm,192376.19
2023,10-Oct 12am,188993.47
2023,10-Oct 1am,184817.15
2023,10-Oct 2am,182203.02
2023,10-Oct 3am,180559.65
2023,10-Oct 4am,181141.12
2023,10-Oct 5am,184689.25
2023,10-Oct 6am,192590.68
2023,10-Oct 7am,198315.98
2023,10-Oct 8am,201579.46
2023,10-Oct 9am,210835.73
2023,10-Oct 10am,217572.66
2023,10-Oct 11am,218889.95
2023,10-Oct 12pm,219814.42
2023,10-Oct 1pm,217092.41
2023,10-Oct 2pm,217229.56
2023,10-Oct 3pm,212460.13
2023,10-Oct 4pm,204727.27
2023,10-Oct 5pm,197514.63
2023,10-Oct 6pm,200240.17
2023,10-Oct 7pm,201653.21
2023,10-Oct 8pm,197946.7
2023,10-Oct 9pm,195312.16
2023,10-Oct 10pm,193624.96
2023,10-Oct 11pm,192264.05
2023,11-Oct 12am,190241.78
2023,11-Oct 1am,187853.7
2023,11-Oct 2am,185267.92
2023,11-Oct 3am,183939.71
2023,11-Oct 4am,183417.37
2023,11-Oct 5am,187045.83
2023,11-Oct 6am,193291.07
2023,11-Oct 7am,198498.23
2023,11-Oct 8am,201945.65
2023,11-Oct 9am,211700.6
2023,11-Oct 10am,217941.29
2023,11-Oct 11am,218698.88
2023,11-Oct 12pm,218469.39
2023,11-Oct 1pm,215681.39
2023,11-Oct 2pm,216546.55
2023,11-Oct 3pm,212661.54
2023,11-Oct 4pm,204012.95
2023,11-Oct 5pm,196528.4
2023,11-Oct 6pm,200018.15
2023,11-Oct 7pm,202541.44
2023,11-Oct 8pm,197977.24
2023,11-Oct 9pm,193932.96
2023,11-Oct 10pm,192956.31
2023,11-Oct 11pm,191959.08
2023,12-Oct 12am,189798.15
2023,12-Oct 1am,188049.72
2023,12-Oct 2am,185864.02
2023,12-Oct 3am,183195.86
2023,12-Oct 4am,182297.85
2023,12-Oct 5am,186246.01
2023,12-Oct 6am,193681.5
2023,12-Oct 7am,197164.42
2023,12-Oct 8am,201061.8
2023,12-Oct 9am,210036.03
2023,12-Oct 10am,216099.18
2023,12-Oct 11am,217273.98
2023,12-Oct 12pm,215836.1
2023,12-Oct 1pm,212651.15
2023,12-Oct 2pm,215282.49
2023,12-Oct 3pm,213246.27
2023,12-Oct 4pm,204893.36
2023,12-Oct 5pm,197611.44
2023,12-Oct 6pm,201009.34
2023,12-Oct 7pm,201452.01
2023,12-Oct 8pm,195488.49
2023,12-Oct 9pm,189065.6
2023,12-Oct 10pm,187028.96
2023,12-Oct 11pm,186783.14
2023,13-Oct 12am,185636.68
2023,13-Oct 1am,183428.84
2023,13-Oct 2am,181099.26
2023,13-Oct 3am,179031.64
2023,13-Oct 4am,178129.42
2023,13-Oct 5am,181444.23
2023,13-Oct 6am,189375.23
2023,13-Oct 7am,194232.58
2023,13-Oct 8am,196804.19
2023,13-Oct 9am,204445.25
2023,13-Oct 10am,209706.77
2023,13-Oct 11am,211289.2
2023,13-Oct 12pm,209219.56
2023,13-Oct 1pm,205623.03
2023,13-Oct 2pm,207610.43
2023,13-Oct 3pm,206848.39
2023,13-Oct 4pm,200789.16
2023,13-Oct 5pm,194898.51
2023,13-Oct 6pm,197511.4
2023,13-Oct 7pm,197225.18
2023,13-Oct 8pm,191119.01
2023,13-Oct 9pm,188632.04
2023,13-Oct 10pm,187951.41
2023,13-Oct 11pm,187741.82
2023,14-Oct 12am,186316.36
2023,14-Oct 1am,184248.08
2023,14-Oct 2am,180600.85
2023,14-Oct 3am,178046.04
2023,14-Oct 4am,178150.52
2023,14-Oct 5am,181365.29
2023,14-Oct 6am,187832.42
2023,14-Oct 7am,191234.06
2023,14-Oct 8am,194030.62
2023,14-Oct 9am,202540.66
2023,14-Oct 10am,206474.94
2023,14-Oct 11am,207508.89
2023,14-Oct 12pm,206369.68
2023,14-Oct 1pm,203581.51
2023,14-Oct 2pm,205890.29
2023,14-Oct 3pm,204184.97
2023,14-Oct 4pm,199525.81
2023,14-Oct 5pm,193396.76
2023,14-Oct 6pm,194874.73
2023,14-Oct 7pm,193906.6
2023,14-Oct 8pm,186815.69
2023,14-Oct 9pm,184217.2
2023,14-Oct 10pm,184411.14
2023,14-Oct 11pm,184496.26
2023,15-Oct 12am,182489.83
2023,15-Oct 1am,180501.31
2023,15-Oct 2am,177043.5
2023,15-Oct 3am,174243.95
2023,15-Oct 4am,172711.41
2023,15-Oct 5am,174561.7
2023,15-Oct 6am,179205.51
2023,15-Oct 7am,181737.6
2023,15-Oct 8am,183697.66
2023,15-Oct 9am,188572.32
2023,15-Oct 10am,190116.57
2023,15-Oct 11am,190269.89
2023,15-Oct 12pm,189590.97
2023,15-Oct 1pm,188733.68
2023,15-Oct 2pm,191120.15
2023,15-Oct 3pm,190312.11
2023,15-Oct 4pm,185573.88
2023,15-Oct 5pm,178965.83
2023,15-Oct 6pm,181669.16
2023,15-Oct 7pm,184851.54
2023,15-Oct 8pm,180637.33
2023,15-Oct 9pm,178366.2
2023,15-Oct 10pm,178500.86
2023,15-Oct 11pm,178866.33
2023,16-Oct 12am,177699.17
2023,16-Oct 1am,175275.51
2023,16-Oct 2am,171160.14
2023,16-Oct 3am,168421.88
2023,16-Oct 4am,167908.4
2023,16-Oct 5am,171522.98
2023,16-Oct 6am,177624.01
2023,16-Oct 7am,181336.51
2023,16-Oct 8am,183470.22
2023,16-Oct 9am,190861.77
2023,16-Oct 10am,195706.69
2023,16-Oct 11am,197218.65
2023,16-Oct 12pm,196501.74
2023,16-Oct 1pm,191749.93
2023,16-Oct 2pm,189782.52
2023,16-Oct 3pm,190199.66
2023,16-Oct 4pm,186664.4
2023,16-Oct 5pm,183353.09
2023,16-Oct 6pm,187786.25
2023,16-Oct 7pm,184171
2023,16-Oct 8pm,175366.49
2023,16-Oct 9pm,169828.31
2023,16-Oct 10pm,166830.78
2023,16-Oct 11pm,164316.98
2023,17-Oct 12am,161466.04
2023,17-Oct 1am,158725.76
2023,17-Oct 2am,156247.32
2023,17-Oct 3am,154066.63
2023,17-Oct 4am,154303.61
2023,17-Oct 5am,159082.83
2023,17-Oct 6am,168058.89
2023,17-Oct 7am,174625.01
2023,17-Oct 8am,178213.98
2023,17-Oct 9am,185587.1
2023,17-Oct 10am,190278.58
2023,17-Oct 11am,191470.9
2023,17-Oct 12pm,190066.1
2023,17-Oct 1pm,186539.57
2023,17-Oct 2pm,188002.93
2023,17-Oct 3pm,188650.9
2023,17-Oct 4pm,187032.18
2023,17-Oct 5pm,185494.58
2023,17-Oct 6pm,190072.44
2023,17-Oct 7pm,187177.01
2023,17-Oct 8pm,179867.95
2023,17-Oct 9pm,174935.23
2023,17-Oct 10pm,173280.38
2023,17-Oct 11pm,172966.21
2023,18-Oct 12am,170689.94
2023,18-Oct 1am,167628.5
2023,18-Oct 2am,163973.82
2023,18-Oct 3am,160695.02
2023,18-Oct 4am,160243.7
2023,18-Oct 5am,164867.39
2023,18-Oct 6am,172953.11
2023,18-Oct 7am,178949.95
2023,18-Oct 8am,182251.35
2023,18-Oct 9am,190299.56
2023,18-Oct 10am,193503.86
2023,18-Oct 11am,193297.74
2023,18-Oct 12pm,191660.05
2023,18-Oct 1pm,188366.24
2023,18-Oct 2pm,190661.92
2023,18-Oct 3pm,190905.9
2023,18-Oct 4pm,189346.98
2023,18-Oct 5pm,187440.16
2023,18-Oct 6pm,191728.79
2023,18-Oct 7pm,189942.59
2023,18-Oct 8pm,182153.96
2023,18-Oct 9pm,176883.14
2023,18-Oct 10pm,174652.9
2023,18-Oct 11pm,173498.36
2023,19-Oct 12am,171135.41
2023,19-Oct 1am,167662.94
2023,19-Oct 2am,164108.74
2023,19-Oct 3am,161476.85
2023,19-Oct 4am,161229
2023,19-Oct 5am,166053.41
2023,19-Oct 6am,175193.02
2023,19-Oct 7am,181313.66
2023,19-Oct 8am,185938.44
2023,19-Oct 9am,193213.79
2023,19-Oct 10am,196573.88
2023,19-Oct 11am,196443.97
2023,19-Oct 12pm,195255.82
2023,19-Oct 1pm,191263.46
2023,19-Oct 2pm,192281.1
2023,19-Oct 3pm,193632.41
2023,19-Oct 4pm,191222.68
2023,19-Oct 5pm,188730.64
2023,19-Oct 6pm,191565.78
2023,19-Oct 7pm,188463.21
2023,19-Oct 8pm,179618.86
2023,19-Oct 9pm,174007.83
2023,19-Oct 10pm,172579.23
2023,19-Oct 11pm,172076.96
2023,20-Oct 12am,169980.48
2023,20-Oct 1am,166667.14
2023,20-Oct 2am,163522.33
2023,20-Oct 3am,160440.14
2023,20-Oct 4am,160776.14
2023,20-Oct 5am,165777.1
2023,20-Oct 6am,174182.01
2023,20-Oct 7am,180324.47
2023,20-Oct 8am,186433.32
2023,20-Oct 9am,194030.77
2023,20-Oct 10am,198636.1
2023,20-Oct 11am,199394.47
2023,20-Oct 12pm,197152.78
2023,20-Oct 1pm,192103.63
2023,20-Oct 2pm,193465.95
2023,20-Oct 3pm,192739.63
2023,20-Oct 4pm,190339.33
2023,20-Oct 5pm,188365.33
2023,20-Oct 6pm,191536.98
2023,20-Oct 7pm,189031.88
2023,20-Oct 8pm,179297.1
2023,20-Oct 9pm,173878.19
2023,20-Oct 10pm,172722.1
2023,20-Oct 11pm,171826.24
2023,21-Oct 12am,169484.42
2023,21-Oct 1am,165965.08
2023,21-Oct 2am,162350.28
2023,21-Oct 3am,159942.51
2023,21-Oct 4am,160467.82
2023,21-Oct 5am,165001.06
2023,21-Oct 6am,172211.55
2023,21-Oct 7am,177249.49
2023,21-Oct 8am,184553.96
2023,21-Oct 9am,191354.13
2023,21-Oct 10am,195461.72
2023,21-Oct 11am,195625.5
2023,21-Oct 12pm,193525.28
2023,21-Oct 1pm,189540.91
2023,21-Oct 2pm,190497.3
2023,21-Oct 3pm,190367.65
2023,21-Oct 4pm,187632.45
2023,21-Oct 5pm,185445.33
2023,21-Oct 6pm,190269.04
2023,21-Oct 7pm,185542.99
2023,21-Oct 8pm,175659.28
2023,21-Oct 9pm,170019.52
2023,21-Oct 10pm,169127.9
2023,21-Oct 11pm,169602.97
2023,22-Oct 12am,167365.25
2023,22-Oct 1am,163072.97
2023,22-Oct 2am,160287.98
2023,22-Oct 3am,157735.58
2023,22-Oct 4am,158328.41
2023,22-Oct 5am,162465.66
2023,22-Oct 6am,167193.67
2023,22-Oct 7am,172302.05
2023,22-Oct 8am,177797.43
2023,22-Oct 9am,183627.9
2023,22-Oct 10am,187855.25
2023,22-Oct 11am,187762.53
2023,22-Oct 12pm,185000.18
2023,22-Oct 1pm,181523.53
2023,22-Oct 2pm,180516.51
2023,22-Oct 3pm,180127.06
2023,22-Oct 4pm,177625.04
2023,22-Oct 5pm,177255.12
2023,22-Oct 6pm,181695.55
2023,22-Oct 7pm,177604.3
2023,22-Oct 8pm,169774.71
2023,22-Oct 9pm,165544.87
2023,22-Oct 10pm,164411.39
2023,22-Oct 11pm,163743.2
2023,23-Oct 12am,160551.88
2023,23-Oct 1am,157544.39
2023,23-Oct 2am,154723.81
2023,23-Oct 3am,152550.33
2023,23-Oct 4am,153762.74
2023,23-Oct 5am,158641.69
2023,23-Oct 6am,165335.56
2023,23-Oct 7am,172065.1
2023,23-Oct 8am,179421.89
2023,23-Oct 9am,187084.35
2023,23-Oct 10am,190054.72
2023,23-Oct 11am,189822.9
2023,23-Oct 12pm,187166.37
2023,23-Oct 1pm,183085.77
2023,23-Oct 2pm,182652.48
2023,23-Oct 3pm,181754.71
2023,23-Oct 4pm,180408.25
2023,23-Oct 5pm,179210.57
2023,23-Oct 6pm,182279.1
2023,23-Oct 7pm,177354.75
2023,23-Oct 8pm,169104.74
2023,23-Oct 9pm,163846.29
2023,23-Oct 10pm,161545.68
2023,23-Oct 11pm,163819.53
2023,24-Oct 12am,163241.44
2023,24-Oct 1am,160051.89
2023,24-Oct 2am,157037.59
2023,24-Oct 3am,154966.07
2023,24-Oct 4am,155569.78
2023,24-Oct 5am,160121.62
2023,24-Oct 6am,167127.3
2023,24-Oct 7am,173825.36
2023,24-Oct 8am,180325.23
2023,24-Oct 9am,186550.27
2023,24-Oct 10am,190058.49
2023,24-Oct 11am,190049.44
2023,24-Oct 12pm,187603.09
2023,24-Oct 1pm,184734.98
2023,24-Oct 2pm,183286.53
2023,24-Oct 3pm,181359.59
2023,24-Oct 4pm,176413.94
2023,24-Oct 5pm,172787.8
2023,24-Oct 6pm,174369.04
2023,24-Oct 7pm,169934.83
2023,24-Oct 8pm,162904.89
2023,24-Oct 9pm,159840.8
2023,24-Oct 10pm,160123.82
2023,24-Oct 11pm,160053.93
2023,25-Oct 12am,158018.53
2023,25-Oct 1am,154335.7
2023,25-Oct 2am,151633.91
2023,25-Oct 3am,149316.67
2023,25-Oct 4am,150133.7
2023,25-Oct 5am,155235.54
2023,25-Oct 6am,166131.61
2023,25-Oct 7am,175509.89
2023,25-Oct 8am,184586.29
2023,25-Oct 9am,195632.08
2023,25-Oct 10am,201164.91
2023,25-Oct 11am,201793.33
2023,25-Oct 12pm,199848.23
2023,25-Oct 1pm,195516.18
2023,25-Oct 2pm,195842.88
2023,25-Oct 3pm,196183.36
2023,25-Oct 4pm,193019.21
2023,25-Oct 5pm,190544.73
2023,25-Oct 6pm,192627.13
2023,25-Oct 7pm,187990.89
2023,25-Oct 8pm,178494.46
2023,25-Oct 9pm,174387.07
2023,25-Oct 10pm,172072.9
2023,25-Oct 11pm,171705.13
2023,26-Oct 12am,168519.64
2023,26-Oct 1am,165411.66
2023,26-Oct 2am,161987.34
2023,26-Oct 3am,159738.48
2023,26-Oct 4am,160640.16
2023,26-Oct 5am,166464.92
2023,26-Oct 6am,177873.7
2023,26-Oct 7am,186108.54
2023,26-Oct 8am,192661.6
2023,26-Oct 9am,200898.6
2023,26-Oct 10am,204559.52
2023,26-Oct 11am,203994.02
2023,26-Oct 12pm,201614.05
2023,26-Oct 1pm,197289.06
2023,26-Oct 2pm,198941.01
2023,26-Oct 3pm,199702.93
2023,26-Oct 4pm,196904.57
2023,26-Oct 5pm,194295.48
2023,26-Oct 6pm,195945.79
2023,26-Oct 7pm,190171.96
2023,26-Oct 8pm,180954.79
2023,26-Oct 9pm,175200.42
2023,26-Oct 10pm,173337.4
2023,26-Oct 11pm,172445.05
2023,27-Oct 12am,169681.22
2023,27-Oct 1am,166055.11
2023,27-Oct 2am,163004.08
2023,27-Oct 3am,161118.62
2023,27-Oct 4am,162202.95
2023,27-Oct 5am,168086.52
2023,27-Oct 6am,179377.9
2023,27-Oct 7am,186679.32
2023,27-Oct 8am,193463.26
2023,27-Oct 9am,201863.81
2023,27-Oct 10am,204707.66
2023,27-Oct 11am,204161.14
2023,27-Oct 12pm,202123.99
2023,27-Oct 1pm,197554.89
2023,27-Oct 2pm,198560.02
2023,27-Oct 3pm,198471.27
2023,27-Oct 4pm,195133.05
2023,27-Oct 5pm,192370.75
2023,27-Oct 6pm,194105.72
2023,27-Oct 7pm,188846.52
2023,27-Oct 8pm,178229.5
2023,27-Oct 9pm,172284.56
2023,27-Oct 10pm,170552.46
2023,27-Oct 11pm,170756.97
2023,28-Oct 12am,168014.84
2023,28-Oct 1am,164977.34
2023,28-Oct 2am,161772.92
2023,28-Oct 3am,159730.54
2023,28-Oct 4am,160791.48
2023,28-Oct 5am,167084.69
2023,28-Oct 6am,175280.86
2023,28-Oct 7am,182154.22
2023,28-Oct 8am,188812.67
2023,28-Oct 9am,198889.63
2023,28-Oct 10am,203677.91
2023,28-Oct 11am,203750.2
2023,28-Oct 12pm,201195.58
2023,28-Oct 1pm,196665.56
2023,28-Oct 2pm,198010.11
2023,28-Oct 3pm,197565.75
2023,28-Oct 4pm,193994.4
2023,28-Oct 5pm,191189.12
2023,28-Oct 6pm,193151.96
2023,28-Oct 7pm,187450.12
2023,28-Oct 8pm,177240.99
2023,28-Oct 9pm,171875.85
2023,28-Oct 10pm,170284.39
2023,28-Oct 11pm,169811.99
2023,29-Oct 12am,166927.36
2023,29-Oct 1am,163726.7
2023,29-Oct 2am,160645.13
2023,29-Oct 3am,158488.38
2023,29-Oct 4am,159731.73
2023,29-Oct 5am,165066.64
2023,29-Oct 6am,171999.12
2023,29-Oct 7am,178298.93
2023,29-Oct 8am,185680.77
2023,29-Oct 9am,192177.04
2023,29-Oct 10am,194683.78
2023,29-Oct 11am,194135.24
2023,29-Oct 12pm,192377.36
2023,29-Oct 1pm,188447.36
2023,29-Oct 2pm,187344.33
2023,29-Oct 3pm,185518.44
2023,29-Oct 4pm,181816.91
2023,29-Oct 5pm,179728.08
2023,29-Oct 6pm,181730.28
2023,29-Oct 7pm,176271.61
2023,29-Oct 8pm,168212.16
2023,29-Oct 9pm,163815.1
2023,29-Oct 10pm,163144.73
2023,29-Oct 11pm,162265.49
2023,30-Oct 12am,159267.81
2023,30-Oct 1am,155984
2023,30-Oct 2am,153520.06
2023,30-Oct 3am,152079.92
2023,30-Oct 4am,154143.85
2023,30-Oct 5am,161841.82
2023,30-Oct 6am,173710.36
2023,30-Oct 7am,182451.62
2023,30-Oct 8am,189349.52
2023,30-Oct 9am,197258.52
2023,30-Oct 10am,200479.27
2023,30-Oct 11am,201215.57
2023,30-Oct 12pm,200023.49
2023,30-Oct 1pm,195167.02
2023,30-Oct 2pm,195241.69
2023,30-Oct 3pm,194825.9
2023,30-Oct 4pm,192651.77
2023,30-Oct 5pm,190867.06
2023,30-Oct 6pm,193263.8
2023,30-Oct 7pm,188074.43
2023,30-Oct 8pm,177644.44
2023,30-Oct 9pm,171925.32
2023,30-Oct 10pm,169826.61
2023,30-Oct 11pm,168117.76
2023,31-Oct 12am,164924.36
2023,31-Oct 1am,161625.59
2023,31-Oct 2am,158751.6
2023,31-Oct 3am,157513.91
2023,31-Oct 4am,158836.14
2023,31-Oct 5am,165167.37
2023,31-Oct 6am,176591.69
2023,31-Oct 7am,185177.76
2023,31-Oct 8am,191296.2
2023,31-Oct 9am,197801.16
2023,31-Oct 10am,201084.25
2023,31-Oct 11am,202101.67
2023,31-Oct 12pm,200663.01
2023,31-Oct 1pm,195497.22
2023,31-Oct 2pm,196488.89
2023,31-Oct 3pm,196078.63
2023,31-Oct 4pm,193278.82
2023,31-Oct 5pm,193216.18
2023,31-Oct 6pm,195765.81
2023,31-Oct 7pm,189343.23
2023,31-Oct 8pm,179284.79
2023,31-Oct 9pm,173352.55
2023,31-Oct 10pm,170586.58
2023,31-Oct 11pm,168544.53
2023,01-Nov 12am,165150.84
2023,01-Nov 1am,161902.17
2023,01-Nov 2am,159243.56
2023,01-Nov 3am,157957.9
2023,01-Nov 4am,160280.37
2023,01-Nov 5am,167113.54
2023,01-Nov 6am,175849.96
2023,01-Nov 7am,184001.82
2023,01-Nov 8am,188038.05
2023,01-Nov 9am,195852.58
2023,01-Nov 10am,200910.36
2023,01-Nov 11am,201540.62
2023,01-Nov 12pm,200181.54
2023,01-Nov 1pm,194776.43
2023,01-Nov 2pm,194981.32
2023,01-Nov 3pm,194581.46
2023,01-Nov 4pm,191463.5
2023,01-Nov 5pm,190538.18
2023,01-Nov 6pm,192015.88
2023,01-Nov 7pm,185769.97
2023,01-Nov 8pm,174665.04
2023,01-Nov 9pm,169085.07
2023,01-Nov 10pm,167795.12
2023,01-Nov 11pm,166257.1
2023,02-Nov 12am,163301.6
2023,02-Nov 1am,159919.17
2023,02-Nov 2am,156947.94
2023,02-Nov 3am,155270.76
2023,02-Nov 4am,156484.15
2023,02-Nov 5am,163619.78
2023,02-Nov 6am,175081.8
2023,02-Nov 7am,183600.11
2023,02-Nov 8am,189723.33
2023,02-Nov 9am,196293.28
2023,02-Nov 10am,200073.47
2023,02-Nov 11am,200952.5
2023,02-Nov 12pm,199310.24
2023,02-Nov 1pm,194099.76
2023,02-Nov 2pm,196171.2
2023,02-Nov 3pm,195169.09
2023,02-Nov 4pm,191092.12
2023,02-Nov 5pm,190605.95
2023,02-Nov 6pm,193510.66
2023,02-Nov 7pm,189907.31
2023,02-Nov 8pm,179320.24
2023,02-Nov 9pm,173640.03
2023,02-Nov 10pm,171303.68
2023,02-Nov 11pm,169614.59
2023,03-Nov 12am,165939.14
2023,03-Nov 1am,162173.18
2023,03-Nov 2am,159406.01
2023,03-Nov 3am,157879.42
2023,03-Nov 4am,159634.17
2023,03-Nov 5am,167139.9
2023,03-Nov 6am,178665.59
2023,03-Nov 7am,187081.89
2023,03-Nov 8am,191598.18
2023,03-Nov 9am,198097.37
2023,03-Nov 10am,201428.07
2023,03-Nov 11am,201145.08
2023,03-Nov 12pm,200979.83
2023,03-Nov 1pm,195575.55
2023,03-Nov 2pm,195356.58
2023,03-Nov 3pm,192947.7
2023,03-Nov 4pm,189397.13
2023,03-Nov 5pm,188686.1
2023,03-Nov 6pm,192074.39
2023,03-Nov 7pm,187933.62
2023,03-Nov 8pm,178068.42
2023,03-Nov 9pm,172218.15
2023,03-Nov 10pm,170579.38
2023,03-Nov 11pm,168698.31
2023,04-Nov 12am,165669.35
2023,04-Nov 1am,162316.21
2023,04-Nov 2am,159071.83
2023,04-Nov 3am,157143.56
2023,04-Nov 4am,158739.53
2023,04-Nov 5am,165087.48
2023,04-Nov 6am,174928.24
2023,04-Nov 7am,182312.08
2023,04-Nov 8am,188407.25
2023,04-Nov 9am,195637.26
2023,04-Nov 10am,199000.96
2023,04-Nov 11am,199239.41
2023,04-Nov 12pm,196553.86
2023,04-Nov 1pm,192221.16
2023,04-Nov 2pm,192069.23
2023,04-Nov 3pm,190028.55
2023,04-Nov 4pm,187029.4
2023,04-Nov 5pm,188188.62
2023,04-Nov 6pm,193599.71
2023,04-Nov 7pm,186591.89
2023,04-Nov 8pm,176296.34
2023,04-Nov 9pm,169713.33
2023,04-Nov 10pm,166449.03
2023,04-Nov 11pm,164275.78
2023,05-Nov 12am,160836.74
2023,05-Nov 1am,157750.07
2023,05-Nov 2am,154611.76
2023,05-Nov 3am,153459.82
2023,05-Nov 4am,155038.88
2023,05-Nov 5am,160444.29
2023,05-Nov 6am,166175.31
2023,05-Nov 7am,172657.34
2023,05-Nov 8am,178553.18
2023,05-Nov 9am,184691.57
2023,05-Nov 10am,188478.7
2023,05-Nov 11am,190170.89
2023,05-Nov 12pm,188800.62
2023,05-Nov 1pm,183753.58
2023,05-Nov 2pm,181972.2
2023,05-Nov 3pm,179563.45
2023,05-Nov 4pm,176027.02
2023,05-Nov 5pm,177627.43
2023,05-Nov 6pm,181342.3
2023,05-Nov 7pm,175428.58
2023,05-Nov 8pm,166629.42
2023,05-Nov 9pm,161459.98
2023,05-Nov 10pm,159486.31
2023,05-Nov 11pm,156771.11
2023,06-Nov 12am,152759.25
2023,06-Nov 1am,149184.96
2023,06-Nov 2am,146905.83
2023,06-Nov 3am,145599.59
2023,06-Nov 4am,147763.23
2023,06-Nov 5am,156319.62
2023,06-Nov 6am,168551.38
2023,06-Nov 7am,179204.57
2023,06-Nov 8am,183539.3
2023,06-Nov 9am,191960.79
2023,06-Nov 10am,196114.75
2023,06-Nov 11am,194906.19
2023,06-Nov 12pm,191535.64
2023,06-Nov 1pm,186456.65
2023,06-Nov 2pm,185293.94
2023,06-Nov 3pm,186433.56
2023,06-Nov 4pm,185336.68
2023,06-Nov 5pm,187785.43
2023,06-Nov 6pm,192403.99
2023,06-Nov 7pm,187486.88
2023,06-Nov 8pm,177443.73
2023,06-Nov 9pm,168343.92
2023,06-Nov 10pm,164620.65
2023,06-Nov 11pm,160947
2023,07-Nov 12am,156716.87
2023,07-Nov 1am,152978.14
2023,07-Nov 2am,150117.69
2023,07-Nov 3am,148351.66
2023,07-Nov 4am,150682.35
2023,07-Nov 5am,158901.59
2023,07-Nov 6am,170796.09
2023,07-Nov 7am,180394.81
2023,07-Nov 8am,183650.16
2023,07-Nov 9am,189857.22
2023,07-Nov 10am,193993.48
2023,07-Nov 11am,193487.73
2023,07-Nov 12pm,191660.12
2023,07-Nov 1pm,185864.54
2023,07-Nov 2pm,186560.67
2023,07-Nov 3pm,186106.46
2023,07-Nov 4pm,184054.88
2023,07-Nov 5pm,187826.05
2023,07-Nov 6pm,192320.54
2023,07-Nov 7pm,185156.72
2023,07-Nov 8pm,173968.91
2023,07-Nov 9pm,167888.23
2023,07-Nov 10pm,164794.2
2023,07-Nov 11pm,160797.57
2023,08-Nov 12am,157275.94
2023,08-Nov 1am,153653.81
2023,08-Nov 2am,150627.5
2023,08-Nov 3am,148972.64
2023,08-Nov 4am,150988.62
2023,08-Nov 5am,159060.3
2023,08-Nov 6am,170355.1
2023,08-Nov 7am,179629.25
2023,08-Nov 8am,183550.81
2023,08-Nov 9am,189925.31
2023,08-Nov 10am,194290.61
2023,08-Nov 11am,194196.89
2023,08-Nov 12pm,191932.4
2023,08-Nov 1pm,185415.4
2023,08-Nov 2pm,185758.11
2023,08-Nov 3pm,185673.74
2023,08-Nov 4pm,182894.36
2023,08-Nov 5pm,187093.7
2023,08-Nov 6pm,191929.21
2023,08-Nov 7pm,184576.92
2023,08-Nov 8pm,173840.77
2023,08-Nov 9pm,167994.67
2023,08-Nov 10pm,164089.4
