t,s,Coal,Solar,Wind,Storage injection,Storage generation,unmet,surplus,Load
7382,Avg,0.31813936847185204,0.22109009065370738,0.2705934455293016,0.0,0.0,0.0,0.0,0.8098229046548611
7383,Avg,0.355232285252233,0.1827471938130644,0.2712033483269762,0.0,0.0,0.0,0.0,0.8091828273922735
7384,Avg,0.4039630587472236,0.12399598091207924,0.27262645430167165,0.0,0.0,0.0,0.0,0.8005854939609744
7385,Avg,0.480378241755925,0.05364913388589962,0.25392277492357557,0.0,0.0,0.0,0.0,0.7879501505654002
7386,Avg,0.5650054413752708,0.0021645183700362957,0.22566395547708515,0.0,0.0,0.0,0.0,0.7928339152223922
7387,Avg,0.5960657712526743,0.0,0.21956492982382916,0.0,0.0,0.0,0.0,0.8156307010765035
7388,Avg,0.5775202488402436,0.0,0.20858668311688508,0.0,0.0,0.0,0.0,0.7861069319571287
7389,Avg,0.5404476824197155,0.0,0.2022843567523557,0.0,0.0,0.0,0.0,0.7427320391720712
7390,Avg,0.5210489625973764,0.0,0.19394902128352912,0.0,0.0,0.0,0.0,0.7149979838809055
7391,Avg,0.49957111626029477,0.0,0.20167445395468114,0.0,0.0,0.0,0.0,0.7012455702149759
7392,Avg,0.4528046096231536,0.0,0.23928511309021958,0.0,0.0,0.0,0.0,0.6920897227133732
7393,Avg,0.42510146488060396,0.0,0.2524996689488801,0.0,0.0,0.0,0.0,0.6776011338294841
7394,Avg,0.4407628231307934,0.0,0.22383424774791563,0.0,0.0,0.0,0.0,0.664597070878709
7395,Avg,0.4743004002742434,0.0,0.17707504963460258,0.0,0.0,0.0,0.0,0.651375449908846
7396,Avg,0.4956731170799016,0.0,0.15084923862855507,0.0,0.0,0.0,0.0,0.6465223557084566
7397,Avg,0.5088312844880368,0.0,0.1443436112208251,0.0,0.0,0.0,0.0,0.6531748957088619
7398,Avg,0.5618959685321718,0.0,0.11405178333389171,0.0,0.0,0.0,0.0,0.6759477518660635
7399,Avg,0.6117002227980712,0.007885031205132221,0.08050714074731201,0.0,0.0,0.0,0.0,0.7000923947505154
7400,Avg,0.5985245348759224,0.05040235633084517,0.07847413263879617,0.0,0.0,0.0,0.0,0.7274010238455638
7401,Avg,0.48465539093355614,0.11348260597190293,0.15410205233242005,0.0,0.0,0.0,0.0,0.7522400492378791
7402,Avg,0.44168352881762785,0.16079279320269627,0.17402553730586523,0.0,0.0017767470485540726,0.0,0.0,0.778100931669888
7403,Avg,0.43664633916740847,0.19944490695334438,0.1579647688339596,0.0,0.0,0.0,0.0,0.7940560149547125
7404,Avg,0.4501421255334826,0.21320505944857515,0.13783798381309514,0.0,0.0,0.0,0.0,0.8011851687951529
7405,Avg,0.4646275074937085,0.21104054107853884,0.11974420723267364,0.0,0.0,0.0,0.0,0.795412255804921
7406,Avg,0.4829026098934326,0.18553014600311107,0.10571644753313802,0.0,0.0,0.0,0.0,0.7741492034296816
7407,Avg,0.5118536659988746,0.1476510745274759,0.10713955383976065,0.0,0.0,0.0,0.0,0.766644294366111
7408,Avg,0.5427074876474285,0.09709410974162815,0.116694693908155,0.0,0.0,0.0,0.0,0.7564962912972116
7409,Avg,0.5820786597264183,0.038961330660653326,0.12055741040969455,0.0,0.0,0.0,0.0,0.7415974007967662
7410,Avg,0.601433687818251,0.0015460845500259255,0.14536011544104657,0.0,0.0,0.0,0.0,0.7483398878093235
7411,Avg,0.5924046150874238,0.0,0.17158592644709408,0.0,0.0,0.0,0.0,0.7639905415345178
7412,Avg,0.5477700777752958,0.0,0.19130611037733875,0.0,0.0,0.0,0.0,0.7390761881526345
7413,Avg,0.46576994831104557,0.0,0.2362356004295552,0.0,0.0,0.0,0.0,0.7020055487406007
7414,Avg,0.39641882619703933,0.0,0.2838080020518163,0.0,0.0,0.0,0.0,0.6802268282488556
7415,Avg,0.38098827433415045,0.0,0.2909235319252937,0.0,0.0,0.0,0.0,0.6719118062594441
7416,Avg,0.39821462633628746,0.0,0.26225811072432925,0.0,0.0,0.0,0.0,0.6604727370606167
7417,Avg,0.3994065381351978,0.0,0.24416433381198066,0.0,0.0,0.0,0.0,0.6435708719471784
7418,Avg,0.4205356975693624,0.0,0.20797678065113764,0.0,0.0,0.0,0.0,0.6285124782205
7419,Avg,0.4546434654158046,0.0,0.16426709553041607,0.0,0.0,0.0,0.0,0.6189105609462207
7420,Avg,0.48817407464469353,0.0,0.12523333008825502,0.0,0.0,0.0,0.0,0.6134074047329485
7421,Avg,0.5198558310060994,0.0,0.1026669345405465,0.0,0.0,0.0,0.0,0.622522765546646
7422,Avg,0.5717611536207601,0.0,0.08680946744376851,0.0,0.0,0.0,0.0,0.6585706210645286
7423,Avg,0.6287492948630631,0.013450935585225553,0.06790248735439898,0.0,0.0,0.0,0.0,0.7101027178026876
7424,Avg,0.5952494190192089,0.08410699952141035,0.0756279203574781,0.0,0.0,0.0,0.0,0.7549843388980974
7425,Avg,0.45434844146536735,0.1893953573781759,0.12950264834426858,0.0,0.0,0.0,0.0,0.7732464471878119
7426,Avg,0.372960393740309,0.2682456694294981,0.16751990923428106,0.0,0.0,0.0,0.0,0.8087259724040882
7427,Avg,0.3308885234474932,0.3101445607352007,0.18439388088320763,0.0,0.0008883735242770363,0.0,0.0,0.8262265012377509
7428,Avg,0.3117991664179849,0.3180295919403329,0.19130611004541165,0.0,0.0,0.0,0.0,0.8211348684037295
7429,Avg,0.2942002330421678,0.31756576657532515,0.1951688265469512,0.0,0.0,0.0,0.0,0.8069348261644441
7430,Avg,0.2988887489097888,0.2945291067799389,0.19211931355435966,0.0,0.0,0.0,0.0,0.7855371692440873
7431,Avg,0.34159262273491675,0.24814657027916104,0.1908995082909376,0.0,0.0,0.0,0.0,0.7806387013050153
7432,Avg,0.40851268997737505,0.1626480946627274,0.21427910701566705,0.0,0.0,0.0,0.0,0.7854398916557694
7433,Avg,0.4513838027921993,0.0726659738512185,0.25676898720489366,0.0,0.0,0.0,0.0,0.7808187638483115
7434,Avg,0.4701779555455878,0.0034013860100570365,0.3175559443538882,0.0,0.0,0.0,0.0,0.791135285909533
7435,Avg,0.44221200315900333,0.0,0.36838115968001417,0.0,0.0,0.0,0.0,0.8105931628390175
7436,Avg,0.41133129940257834,0.0,0.3785462028780103,0.0,0.0,0.0,0.0,0.7898775022805886
7437,Avg,0.38407085871545305,0.0,0.3630953375357063,0.0,0.00044418676213851815,0.0,0.0,0.747565964337084
7438,Avg,0.37358238978301034,0.0,0.3354464202230361,0.0,0.00022209338106925908,0.0,0.0,0.7092286940490088
7439,Avg,0.4015026731684303,0.0,0.29194003614551517,0.0,0.00011104669053462954,0.0,0.0,0.6935426513354266
7440,Avg,0.42693912244689497,0.0,0.2510765629741846,0.0,5.552334526731477e-05,0.0,0.0,0.6780656564318202
7441,Avg,0.4581381840925024,0.0,0.20208105570915516,0.0,2.7761672633657385e-05,0.0,0.0,0.6602442253070279
7442,Avg,0.47757055081362176,0.0,0.1669100064366065,0.0,1.3880836316828692e-05,0.0,0.0,0.6444930500029133
7443,Avg,0.5033397532470789,0.0,0.12909604658979457,0.0,6.940418158414346e-06,0.0,0.0,0.6324420462132161
7444,Avg,0.5231449517612521,0.0,0.1018537313635256,0.0,3.470209079207173e-06,0.0,0.0,0.625001806312949
7445,Avg,0.5469934113102561,0.0,0.08782597166398999,0.0,1.7351045396035865e-06,0.0,0.0,0.6348209445683317
7446,Avg,0.5856876600495321,0.0,0.08375995478310409,0.0,8.675522698017933e-07,0.0,0.0,0.669448395629679
7447,Avg,0.6287029042771626,0.020717532970347403,0.0701387968380425,0.0,4.3377613490089663e-07,0.0,0.0,0.7195596244840738
7448,Avg,0.5425222867899383,0.10281462257672407,0.11466168546771205,0.0,2.1688806745044832e-07,0.0,0.0,0.7599987900336351
7449,Avg,0.37933709260343196,0.1969711716733029,0.19740513569866758,0.0,1.0844403372522416e-07,0.0,0.0,0.7737134975750328
7450,Avg,0.32132954456605073,0.25896916212934257,0.21956492949190204,0.0,5.422201686261208e-08,0.0,0.0,0.7998636849871106
7451,Avg,0.31806463497586596,0.2888085939448429,0.2104163908460546,0.0,2.711100843130604e-08,0.0,0.0,0.8172896441666709
7452,Avg,0.3197429686690832,0.29638440823997,0.19903154304849074,0.0,1.355550421565302e-08,0.0,0.0,0.8151589321574977
7453,Avg,0.3297233928193442,0.28216043037973143,0.1955754279694981,0.0,6.77775210782651e-09,0.0,0.0,0.8074592572685506
7454,Avg,0.33789751745714774,0.24814657027916104,0.19699853394419356,0.0,3.388876053913255e-09,0.0,0.0,0.7830426247304908
7455,Avg,0.3848780929061777,0.19047761656319404,0.2106196918892552,0.0,1.6944380269566275e-09,0.0,0.0,0.7859754028836212
7456,Avg,0.42637223061028695,0.11657477507195478,0.24111482115131624,0.0,8.472190134783137e-10,0.0,0.0,0.784061827596055
7457,Avg,0.46666347791192514,0.047310187230793325,0.2614449072153812,0.0,4.2360950673915687e-10,0.0,0.0,0.7754185727393483
7458,Avg,0.4885743722378274,0.0012368676400207406,0.3014951768777637,0.0,2.1180475336957844e-10,0.0,0.0,0.7913064169462362
7459,Avg,0.4489759601894366,0.0,0.3612656298065368,0.0,1.0590237668478922e-10,0.0,0.0,0.8102415900912855
7460,Avg,0.3988714830699974,0.0,0.3811891137842006,0.0,5.295118834239461e-11,0.0,0.0,0.7800605969018541
7461,Avg,0.3677982888826584,0.0,0.36512834630807633,0.0,2.6475594171197304e-11,0.0,0.0,0.7329266352145628
7462,Avg,0.39585196484618057,0.0,0.3114569187006322,0.0,1.3237797085598652e-11,0.0,0.0,0.7073088835587268
7463,Avg,0.4251034732208742,0.0,0.2691703398865332,0.0,6.618898542799326e-12,0.0,0.0,0.6942738131133644
7464,Avg,0.4446566259207846,0.0,0.23277948568248966,0.0,3.309449271399663e-12,0.0,0.0,0.6774361116062527
7465,Avg,0.45258978403989664,0.0,0.21000978909158058,0.0,1.6547246356998315e-12,0.0,0.0,0.6625995731329665
7466,Avg,0.43732984126721863,0.0,0.2100097894235077,0.0,8.273623178499158e-13,0.0,0.0,0.6473396306914709
7467,Avg,0.4095358098884,0.0,0.22505405301133766,0.0,4.136811589249579e-13,0.0,0.0,0.6345898629001099
7468,Avg,0.4346854623457604,0.0,0.19293251706330766,0.0,2.0684057946247894e-13,0.0,0.0,0.6276179794092542
7469,Avg,0.4431787352993935,0.0,0.19293251706330766,0.0,1.0342028973123947e-13,0.0,0.0,0.6361112523627942
7470,Avg,0.464376565693971,0.0,0.20574047116749414,0.0,0.0,0.0,0.0,0.6701170368614652
7471,Avg,0.5069199594267096,0.011750242580197036,0.1990315427165636,0.0,0.0,0.0,0.0,0.7177017447234703
7472,Avg,0.48906168354866947,0.07111988930119258,0.19659193218971954,0.0,0.0,0.0,0.0,0.7567735050395815
7473,Avg,0.3202212623899638,0.1597105340176781,0.2933631421202107,0.0,0.0,0.0,0.0,0.7732949385278526
7474,Avg,0.25879022918312267,0.21262282515463554,0.32873749210403275,0.0,0.0,0.0,0.0,0.800150546441791
7475,Avg,0.25879022918312267,0.24766560233172974,0.32772098788381127,0.028427952776865162,0.014213976388432581,0.0,0.0,0.8185414453713877
7476,Avg,0.25879022918312267,0.2347942396628972,0.31816584715156265,0.0,0.0071069881942162905,0.0,0.0,0.8181466053723772
7477,Avg,0.25879022918312267,0.2332681547213099,0.3236549703390712,0.0071069881942162905,0.0,0.0,0.0,0.8086063660492875
7478,Avg,0.25879022918312267,0.19240288267462408,0.32995729736745477,0.0,0.0,0.0,0.0,0.7811504092252015
7479,Avg,0.28154248526772396,0.1638849623027481,0.3307705008764028,0.0,0.0071069881942162905,0.0,0.0,0.7825942378216695
7480,Avg,0.33708356590104066,0.10915356923183035,0.33280350931684577,0.0,0.0035534940971081452,0.0,0.0,0.7822387891371141
7481,Avg,0.4174297503251033,0.040043589845671475,0.3114569187006322,0.0,0.0017767470485540726,0.0,0.0,0.7705293312151057
7482,Avg,0.42476440277214866,0.0013914760950233332,0.36126562980653676,0.0,0.0008883735242770363,0.0,0.0,0.7882210448455581
7483,Avg,0.37109630769843677,0.0,0.4370968508752883,0.0,0.00044418676213851815,0.0,0.0,0.8085929266596498
7484,Avg,0.348046611861046,0.0,0.42937141820413627,0.0,0.00022209338106925908,0.0,0.0,0.7776179141081446
7485,Avg,0.34011948177810575,0.0,0.39216736082307185,0.0,0.00011104669053462954,0.0,0.0,0.7323867846226587
7486,Avg,0.3486780212636622,0.0,0.35902932032289325,0.0,5.552334526731477e-05,0.0,0.0,0.707757312597296
7487,Avg,0.37291037476851446,0.0,0.3183691481947633,0.0,2.7761672633657385e-05,0.0,0.0,0.6913045084686481
7488,Avg,0.38939259311026236,0.0,0.2850278066513841,0.0,1.3880836316828692e-05,0.0,0.0,0.6744328925143316
7489,Avg,0.4167451740400311,0.0,0.23948841446534733,0.0,6.940418158414346e-06,0.0,0.0,0.656239834881721
7490,Avg,0.4545576390258719,0.0,0.1860202879011037,0.0,3.470209079207173e-06,0.0,0.0,0.6405810501151469
7491,Avg,0.4910333655781801,0.0,0.13600827608392566,0.0,1.7351045396035865e-06,0.0,0.0,0.6270432032561913
7492,Avg,0.5178846145411522,0.0,0.1018537313635256,0.0,8.675522698017933e-07,0.0,0.0,0.6197391267017206
7493,Avg,0.5446351765071987,0.0,0.08172694601073405,0.0,4.3377613490089663e-07,0.0,0.0,0.6263625129164542
7494,Avg,0.5883383363120117,0.0,0.06993549612676904,0.0,2.1688806745044832e-07,0.0,0.0,0.6582740276380415
7495,Avg,0.6336724184249398,0.0103587664851737,0.060583656437721005,0.0,1.0844403372522416e-07,0.0,0.0,0.704614938947465
7496,Avg,0.5762135028584562,0.07312979921622628,0.09290849342895158,0.0,5.422201686261208e-08,0.0,0.0,0.7422518443034493
7497,Avg,0.3934519257673772,0.17207921041788554,0.19801503849634214,0.0,2.711100843130604e-08,0.0,0.0,0.7635461990815124
7498,Avg,0.25879022918312267,0.2613658240790767,0.2685604374207858,0.0,0.0,0.0,0.0,0.7887164906829851
7499,Avg,0.25879022918312267,0.2985489266100062,0.2649210266012061,0.02842792566585673,0.014213976388432581,0.0,0.0,0.8066248354780675
7500,Avg,0.25879022918312267,0.31261829601524216,0.2270420191466651,0.0,0.0071069881942162905,0.0,0.0,0.8048468337198246
7501,Avg,0.25879022918312267,0.30612474090513325,0.24101665711616066,0.0071069881942162905,0.0,0.0,0.0,0.7988246390102003
7502,Avg,0.25879022918312267,0.22211033121634394,0.29275323932253605,0.0,0.0,0.0,0.0,0.7736537997220027
7503,Avg,0.2639361209466077,0.2184617469186633,0.2848245062720378,0.0,0.0071069881942162905,0.0,0.0,0.7736186635121034
7504,Avg,0.35323647545809345,0.14363125469740848,0.27933538275260217,0.0,0.0,0.0,0.0,0.7762031129081041
7505,Avg,0.42461976253016637,0.06354407500606556,0.27709907326895866,0.0,0.0035534940971081452,0.0,0.0,0.7684610554925879
7506,Avg,0.46710659859555653,0.0023191268250388882,0.31308332605045536,0.0,0.0,0.0,0.0,0.7825090514710508
7507,Avg,0.4653251181741103,0.0,0.3389025346381746,0.0,0.0,0.0,0.0,0.8042276528122849
7508,Avg,0.45110547997220063,0.0,0.3289407928153062,0.0,0.0,0.0,0.0,0.7800462727875068
7509,Avg,0.42171215288835356,0.0,0.31369322818427564,0.0,0.0,0.0,0.0,0.7354053810726292
7510,Avg,0.4166583059202425,0.0,0.2888905231529237,0.0,0.0,0.0,0.0,0.7055488290731662
7511,Avg,0.436626166404316,0.0,0.25229636823760665,0.0,0.0,0.0,0.0,0.6889225346419227
7512,Avg,0.46119303392815403,0.0,0.2126527006616252,0.0,0.0017767470485540726,0.0,0.0,0.675444806933478
7513,Avg,0.4683013127439775,0.0,0.18622358861237714,0.0,0.0,0.0,0.0,0.6545249013563547
7514,Avg,0.46785051819484036,0.0,0.16833311307515622,0.0,0.0,0.0,0.0,0.6361836312699966
7515,Avg,0.4533236508229094,0.0,0.1685364137864297,0.0,0.0,0.0,0.0,0.6218600646093391
7516,Avg,0.43921691702524335,0.0,0.17585524470310762,0.0,0.0,0.0,0.0,0.615072161728351
7517,Avg,0.44676554921157297,0.0,0.17626184645758167,0.0,0.0,0.0,0.0,0.6230273956691547
7518,Avg,0.4769926338235914,0.0,0.18073446542486865,0.0,0.0,0.0,0.0,0.6577270992484601
7519,Avg,0.5510326490811108,0.017316146960290366,0.14007429296481155,0.0,0.0,0.0,0.0,0.7084230890062128
7520,Avg,0.5235118031657768,0.0995678450216696,0.1303158515212895,0.0,0.0,0.0,0.0,0.753395499708736
7521,Avg,0.38110730118946623,0.20841219734349478,0.18114106684741557,0.0,0.0,0.0,0.0,0.7706605653803766
7522,Avg,0.2914199485858133,0.2881901601248325,0.21468570877014104,0.0,0.0,0.0,0.0,0.7942958174807868
7523,Avg,0.2597377581930383,0.33735564881565694,0.2112295943550026,0.0,0.0,0.0,0.0,0.8083230013636978
7524,Avg,0.25879022918312267,0.35730013951099143,0.20126785220020715,0.00947690780949989,0.0,0.0,0.0,0.8078813130848214
7525,Avg,0.25879022918312267,0.3509611928558851,0.19211931355435966,0.0,0.0009198914131449965,0.0,0.0,0.802698637865198
7526,Avg,0.2667860162598886,0.32050332722037445,0.18886649985049464,0.0,0.0,0.0,0.0,0.7761558433307577
7527,Avg,0.3138856876272752,0.2551039507542777,0.1945589237492766,0.0,0.005166881722454483,0.0,0.0,0.7681987556810386
7528,Avg,0.368609367731414,0.18073728389803068,0.2189550270261546,0.0,0.0,0.0,0.0,0.7683016786555993
7529,Avg,0.40923356687999785,0.08766299398646998,0.25819209317958913,0.0,0.0025834408612272416,0.0,0.0,0.7574137508211615
7530,Avg,0.43955071806370444,0.003092169100051851,0.3159295379998463,0.0,0.0012917204306136208,0.0,0.0,0.7597349735511548
7531,Avg,0.41257588533047224,0.0,0.35923262136609385,0.0,0.0006458602153068104,0.0,0.0,0.7723897808903423
7532,Avg,0.3790761174395574,0.0,0.3608590280520628,0.0,0.0003229301076534052,0.0,0.0,0.7402257825885082
7533,Avg,0.34402180857929204,0.0,0.35923262136609385,0.0,0.0001614650538267026,0.0,0.0,0.7033997484938299
7534,Avg,0.3261267965344043,0.0,0.3517104890742882,0.0,8.07325269133513e-05,0.0,0.0,0.6779099448829146
7535,Avg,0.34249489309337167,0.0,0.32202856332117513,0.0,4.036626345667565e-05,0.0,0.0,0.6645597860516578
7536,Avg,0.3623289290444963,0.0,0.28462120522883727,0.0,2.0183131728337825e-05,0.0,0.0,0.6469682990918891
7537,Avg,0.39308841286299867,0.0,0.23887851166767274,0.0,1.0091565864168913e-05,0.0,0.0,0.6319760069399492
7538,Avg,0.4164228785800247,0.0,0.1986249409620896,0.0,5.045782932084456e-06,0.0,0.0,0.6150523607467532
7539,Avg,0.4370706643228273,0.0,0.16101428182655114,0.0,2.522891466042228e-06,0.0,0.0,0.5980872167516978
7540,Avg,0.4665021549344438,0.0,0.12523333042018214,0.0,1.261445733021114e-06,0.0,0.0,0.5917366206557857
7541,Avg,0.4928489047743829,0.0,0.10551314648993748,0.0,6.30722866510557e-07,0.0,0.0,0.5983626189149003
7542,Avg,0.5344690545038533,0.0,0.096771209598564,0.0,3.153614332552785e-07,0.0,0.0,0.6312405479277072
7543,Avg,0.567136166154942,0.020099099150337033,0.08924907763868546,0.0,1.5768071662763926e-07,0.0,0.0,0.6764844848566095
7544,Avg,0.47881806385303805,0.11317338906189776,0.12198051638439003,0.0,7.884035831381963e-08,0.0,0.0,0.7139720402556483
7545,Avg,0.3215877566397963,0.20671150433846625,0.2045206662359992,0.0,3.9420179156909815e-08,0.0,0.0,0.7328199626924229
7546,Avg,0.25879022918312267,0.25912377058434516,0.23661179895252088,0.0,0.0,0.0,0.0,0.7545257987199887
7547,Avg,0.25879022918312267,0.28401573183976253,0.23998824069337815,0.028427913356686006,0.014213976388432581,0.0,0.0,0.7671588671091666
7548,Avg,0.25879022918312267,0.22583157450690683,0.27282975501294504,0.0,0.0071069881942162905,0.0,0.0,0.7638478480777692
7549,Avg,0.25879022918312267,0.22524204022569289,0.28136839152497223,0.0071069881942162905,0.0,0.0,0.0,0.7582936727395715
7550,Avg,0.25879022918312267,0.18967748607039614,0.2890938241961243,0.0,0.0,0.0,0.0,0.7375615394496431
7551,Avg,0.25879022918312267,0.18428192923372166,0.2890938241961243,0.0,0.0,0.0,0.0,0.7321659826129686
7552,Avg,0.25879022918312267,0.166204089127787,0.29742915966495076,0.0,0.005412549605604777,0.0,0.0,0.7272947726209047
7553,Avg,0.3107923765304598,0.09029133772151406,0.3116602194119056,0.0,0.004400713391413902,0.0,0.0,0.716704575716152
7554,Avg,0.3703129375167254,0.0037106029200622216,0.3478477732366028,0.0,0.002200356695706951,0.0,0.0,0.7238516346995266
7555,Avg,0.3651929927690629,0.0,0.3769197961920413,0.0,0.0011001783478534755,0.0,0.0,0.7431029494741723
7556,Avg,0.3703230264960792,0.0,0.3458147641323057,0.0,0.0005500891739267377,0.0,0.0,0.716632870884919
7557,Avg,0.37732130752855564,0.0,0.30271498214118586,0.0,0.00027504458696336886,0.0,0.0,0.6802838297980085
7558,Avg,0.38860580351488105,0.0,0.26815383533438464,0.0,0.00013752229348168443,0.0,0.0,0.6568834089133992
7559,Avg,0.4075493566612645,0.0,0.2339992909459117,0.0,6.876114674084222e-05,0.0,0.0,0.641610532639243
7560,Avg,0.4217154532667685,0.0,0.20370746272705118,0.0,3.438057337042111e-05,0.0,0.0,0.6254538585098531
7561,Avg,0.40884307660827535,0.0,0.19801503849634214,0.0,1.7190286685210554e-05,0.0,0.0,0.6068735863626342
7562,Avg,0.3942597297634151,0.0,0.1941523223267297,0.0,8.595143342605277e-06,0.0,0.0,0.5884197877191532
7563,Avg,0.3892151915919859,0.0,0.18724009283259865,0.0,4.2975716713026385e-06,0.0,0.0,0.5764591522390887
7564,Avg,0.37451629511517626,0.0,0.19476222479247718,0.0,2.1487858356513193e-06,0.0,0.0,0.5692804538149056
7565,Avg,0.36823548019281993,0.0,0.20980648871223426,0.0,1.0743929178256596e-06,0.0,0.0,0.5780429358586803
7566,Avg,0.39801715778846025,0.0,0.21143289539820317,0.0,5.371964589128298e-07,0.0,0.0,0.6094505366634765
7567,Avg,0.4482986633348636,0.014069369405235923,0.18683349107812464,0.0,2.685982294564149e-07,0.0,0.0,0.6492017655566307
7568,Avg,0.34744789066842385,0.09431115755158145,0.23643890114082866,0.0,1.3429911472820745e-07,0.0,0.0,0.6781980702300372
7569,Avg,0.25879022918312267,0.06820891495034459,0.3630953375357063,0.0,6.714955736410373e-08,0.0,0.0,0.6900945421037752
7570,Avg,0.25879022918312267,0.028502173058230718,0.40924463285134477,0.0,3.3574778682051863e-08,0.0,0.0,0.6965370653099989
7571,Avg,0.25879022918312267,0.016897742337431076,0.4204261802695623,0.0,1.6787389341025932e-08,0.0,0.0,0.6961141668987665
7572,Avg,0.25879022918312267,0.0066562167725795485,0.4194096757174137,0.0,8.393694670512966e-09,0.0,0.0,0.6848561292274411
7573,Avg,0.25879022918312267,0.0,0.4177360024766721,0.0,4.196847335256483e-09,0.0,0.0,0.6765262354369573
7574,Avg,0.25879022918312267,0.0,0.4174773146063053,0.014213972191585246,0.0,0.0,0.0,0.6620535715978427
7575,Avg,0.25879022918312267,0.0,0.3851392090499691,0.0,0.0,0.0,0.0,0.6439294382330918
7576,Avg,0.25879022918312267,0.0,0.37689820902793536,0.0,0.0,0.0,0.0,0.635688438211058
7577,Avg,0.25879022918312267,0.0,0.36360821147693756,0.0,0.0,0.0,0.0,0.6223984406600602
7578,Avg,0.25879022918312267,0.0,0.37252029625614624,0.0,0.0,0.0,0.0,0.6313105254392689
7579,Avg,0.25879022918312267,0.0,0.3832039369421416,0.0,0.0,0.0,0.0,0.6419941661252643
7580,Avg,0.25879022918312267,0.0,0.3519787158167862,0.0,0.0,0.0,0.0,0.6107689449999089
7581,Avg,0.25879022918312267,0.0,0.32223616691562895,0.0,0.0,0.0,0.0,0.5810263960987516
7582,Avg,0.25879022918312267,0.0,0.30536905884435706,0.0,0.0,0.0,0.0,0.5641592880274797
7583,Avg,0.25879022918312267,0.0,0.2934762101289541,0.0,0.0,0.0,0.0,0.5522664393120768
7584,Avg,0.25879022918312267,0.0,0.28244495689154625,0.0,0.0,0.0,0.0,0.5412351860746689
7585,Avg,0.2681479164662004,0.0,0.24965345733141628,0.0,0.0071069881942162905,0.0,0.0,0.5241976631724113
7586,Avg,0.29427549420316956,0.0,0.21427910734759414,0.0,0.0035534940971081452,0.0,0.0,0.511752746238161
7587,Avg,0.28909023331906547,0.0,0.20919658591455967,0.0,0.0017767470485540726,0.0,0.0,0.4998858915773238
7588,Avg,0.27813977380087407,0.0,0.21651541683123765,0.0,0.0008883735242770363,0.0,0.0,0.4954547268039611
7589,Avg,0.25879022918312267,0.0,0.2598346008487211,0.013325602864155545,0.0,0.0,0.0,0.5052992271676883
7590,Avg,0.2646178792063079,0.0,0.2636812166990247,0.0,0.0071069881942162905,0.0,0.0,0.5346953852801273
7591,Avg,0.30610059430123693,0.01638849623027481,0.2461973425843507,0.0,0.0035534940971081452,0.0,0.0,0.5718845778032597
7592,Avg,0.25879022918312267,0.053587521036392305,0.2943796466723593,0.0,0.0017767470485540726,0.0,0.0,0.608356469235573
7593,Avg,0.25879022918312267,0.0,0.3838210556792484,0.0,0.0008883735242770363,0.0,0.0,0.6434108210342204
7594,Avg,0.25879022918312267,0.0,0.40860071916290674,0.0,0.00044418676213851815,0.0,0.0,0.6677907164319541
7595,Avg,0.25879022918312267,0.0,0.42053698203690093,0.0,0.00022209338106925908,0.0,0.0,0.6795270952629859
7596,Avg,0.25879022918312267,0.0,0.4210289413642715,0.0,0.00011104669053462954,0.0,0.0,0.6799191125688753
7597,Avg,0.25879022918312267,0.0,0.4301545043639765,0.014102929697897951,0.0,0.0,0.0,0.6748418038492012
7598,Avg,0.25879022918312267,0.0,0.4003948963869086,0.0,0.0,0.0,0.0,0.6591851255700313
7599,Avg,0.25879022918312267,0.0,0.38658413301988725,0.0,0.0,0.0,0.0,0.6453743622030099
7600,Avg,0.25879022918312267,0.0,0.38025582356070997,0.0,0.0,0.0,0.0,0.6390460527438326
7601,Avg,0.25879022918312267,0.0,0.37409472707166413,0.0,0.0,0.0,0.0,0.6328849562547868
7602,Avg,0.25879022918312267,0.0,0.3930402220049931,0.0,0.0,0.0,0.0,0.6518304511881158
7603,Avg,0.25879022918312267,0.0,0.4149501766620092,0.0,0.0,0.0,0.0,0.6737404058451318
7604,Avg,0.25879022918312267,0.0,0.3895273172207937,0.0,0.0,0.0,0.0,0.6483175464039164
7605,Avg,0.25879022918312267,0.0,0.35727846960632537,0.0,0.0,0.0,0.0,0.616068698789448
7606,Avg,0.26291793500673594,0.0,0.32792428859508477,0.0,0.0071069881942162905,0.0,0.0,0.5972385129766153
7607,Avg,0.26483892705800816,0.0,0.3136932281842757,0.0,0.0035534940971081452,0.0,0.0,0.5817302999296812
7608,Avg,0.2743576434354832,0.0,0.2915334343910412,0.0,0.0017767470485540726,0.0,0.0,0.5674901501702231
7609,Avg,0.3027385037989131,0.0,0.24884025382246824,0.0,0.0008883735242770363,0.0,0.0,0.5523782937932307
7610,Avg,0.35054178047777024,0.0,0.18845989809602065,0.0,0.00044418676213851815,0.0,0.0,0.5394014466597156
7611,Avg,0.3518901170188469,0.0,0.17504204119415961,0.0,0.00022209338106925908,0.0,0.0,0.5271320422559689
7612,Avg,0.32844205079090905,0.0,0.19476222479247718,0.0,0.00011104669053462954,0.0,0.0,0.5233042176048673
7613,Avg,0.3181988819177264,0.0,0.2175319210514591,0.0,5.552334526731477e-05,0.0,0.0,0.5357807739799261
7614,Avg,0.3473970267013836,0.0,0.2224111417732202,0.0,2.7761672633657385e-05,0.0,0.0,0.5698331539799741
